(0, 0)
(2, 1)
(4, 2)
(6, 0)
(8, 1)
(10, 3)
(12, 0)
(14, 1)
(30, 3)
(32, 0)
(34, 1)
(36, 1)
(38, 2)
(40, 3)
(42, 0)
(43, 0)
(60, 2)
(62, 2)
(64, 3)
(65, 0)
(67, 0)
(69, 2)
(71, 2)
(73, 1)
(75, 3)
(77, 0)
(79, 2)
(90, 1)
(92, 1)
(93, 3)
(95, 0)
(97, 2)
(98, 1)
(100, 0)
(102, 3)
(104, 2)
(106, 3)
(108, 1)
(110, 0)
(112, 3)
(114, 2)
(116, 3)
(118, 1)
(120, 0)
(122, 2)
(124, 3)
(126, 1)
(128, 0)
(130, 2)
(132, 3)
(134, 0)
(136, 2)
average waiting time 25.25
